# Program:featureCounts v1.4.6-p3; Command:"subread-1.4.6-p3-MacOSX-x86_64/bin/featureCounts" "-t" "gene" "-g" "ID" "-F" "GTF" "-T" "2" "-a" "annotation.gff" "-o" "counts_all_illumina.txt" "SRR10379721.bam" "SRR10379722.bam" "SRR10379724.bam" "SRR10379725.bam" "SRR10379726.bam" "SSR10379723.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR10379721.bam	SRR10379722.bam	SRR10379724.bam	SRR10379725.bam	SRR10379726.bam	SSR10379723.bam
gene-SAOUHSC_01951	CP000253.1	1853450	1854694	-	1245	382	193	208	265	25	235
gene-SAOUHSC_01952	CP000253.1	1854687	1857680	-	2994	754	444	511	686	39	522
gene-SAOUHSC_01953	CP000253.1	1857745	1857888	-	144	415	265	188	170	6	189
gene-SAOUHSC_01954	CP000253.1	1859010	1859993	-	984	637	442	305	337	38	407
gene-SAOUHSC_01955	CP000253.1	1859995	1860900	-	906	450	306	188	183	15	301
gene-SAOUHSC_01956	CP000253.1	1861729	1862268	+	540	685	546	359	300	24	594
gene-SAOUHSC_01957	CP000253.1	1862281	1863069	+	789	1948	1398	2816	4801	471	1546
gene-SAOUHSC_T00050	CP000253.1	1864312	1864400	-	89	157	124	231	173	163	82
gene-SAOUHSC_T00019	CP000253.1	1864455	1864526	-	72	743	575	538	184	658	436
gene-SAOUHSC_T0009	CP000253.1	1864528	1864602	-	75	311	232	190	37	151	196
gene-SAOUHSC_T00022	CP000253.1	1864617	1864690	-	74	440	374	294	82	160	328
gene-SAOUHSC_T00026	CP000253.1	1864706	1864781	-	76	1262	954	838	475	648	895
gene-SAOUHSC_T00042	CP000253.1	1864795	1864867	-	73	1022	840	945	755	478	793
gene-SAOUHSC_T00012	CP000253.1	1864884	1864959	-	76	154	115	173	94	151	84
gene-SAOUHSC_T00038	CP000253.1	1864981	1865054	-	74	311	265	498	245	546	199
gene-SAOUHSC_01958	CP000253.1	1865526	1866080	-	555	797	725	1510	2122	493	564
gene-SAOUHSC_01959	CP000253.1	1866174	1866401	+	228	1315	895	942	1352	437	1054
gene-SAOUHSC_01960	CP000253.1	1866403	1867803	-	1401	5605	5156	5089	6375	1212	4298
gene-SAOUHSC_01961	CP000253.1	1867827	1868750	-	924	2744	2670	2983	3817	991	1987
gene-SAOUHSC_01962	CP000253.1	1868808	1869845	-	1038	2832	2687	3329	4824	588	2114
gene-SAOUHSC_01963	CP000253.1	1869835	1869945	-	111	1	0	3	2	3	3
gene-SAOUHSC_01964	CP000253.1	1870108	1870611	+	504	3265	2979	13822	19046	697	1729
gene-SAOUHSC_01966	CP000253.1	1870735	1871958	-	1224	2688	1760	5163	6355	791	1755
gene-SAOUHSC_01967	CP000253.1	1871951	1872691	-	741	1641	1267	4000	4035	460	914
gene-SAOUHSC_01968	CP000253.1	1872825	1873247	+	423	2685	2236	4528	5470	197	1965
gene-SAOUHSC_01969	CP000253.1	1873389	1873754	+	366	10031	8677	34288	34069	15918	6137
gene-SAOUHSC_01971	CP000253.1	1874487	1875044	+	558	163	124	539	471	42	111
gene-SAOUHSC_01972	CP000253.1	1875249	1876211	+	963	53955	39570	10441	15321	1935	50036
gene-SAOUHSC_01973	CP000253.1	1876332	1877273	-	942	8675	6110	10943	12769	2101	6203
gene-SAOUHSC_01974	CP000253.1	1877270	1880206	-	2937	14439	11023	23460	27670	3630	10948
gene-SAOUHSC_01975	CP000253.1	1880196	1881392	-	1197	3283	2748	10818	12728	1092	2374
gene-SAOUHSC_01976	CP000253.1	1881683	1881781	-	99	76	61	23	26	2	50
gene-SAOUHSC_01977	CP000253.1	1882164	1882508	-	345	8073	6277	10651	11910	846	4931
gene-SAOUHSC_01978	CP000253.1	1882577	1883701	-	1125	3656	2470	3369	3639	288	2621
gene-SAOUHSC_01979	CP000253.1	1883880	1884344	-	465	1569	1185	1126	1193	85	1044
gene-SAOUHSC_01980	CP000253.1	1884700	1885323	-	624	964	743	2002	2487	117	647
gene-SAOUHSC_01981	CP000253.1	1885345	1886457	-	1113	2058	1634	3544	3694	303	1295
gene-SAOUHSC_01982	CP000253.1	1886620	1887441	+	822	2809	2503	5329	5239	933	1696
gene-SAOUHSC_01983	CP000253.1	1887904	1889289	-	1386	3999	3386	9941	10307	2962	2237
gene-SAOUHSC_01984	CP000253.1	1889485	1889880	-	396	407	314	757	651	46	335
gene-SAOUHSC_01985	CP000253.1	1889999	1890361	+	363	490	393	664	780	271	331
gene-SAOUHSC_01986	CP000253.1	1890657	1890809	-	153	6205	4543	10079	8451	1048	3781
gene-SAOUHSC_01987	CP000253.1	1890834	1891433	-	600	16800	14707	29435	28345	3784	10525
gene-SAOUHSC_01988	CP000253.1	1891592	1892062	-	471	973	832	1156	1548	311	743
gene-SAOUHSC_01989	CP000253.1	1892067	1893209	-	1143	2161	1860	2965	3841	739	1694
gene-SAOUHSC_01990	CP000253.1	1893345	1894073	-	729	1878	1229	655	1460	360	1596
gene-SAOUHSC_01991	CP000253.1	1894060	1895517	-	1458	2117	1492	597	1901	156	1841
gene-SAOUHSC_01992	CP000253.1	1895775	1896836	-	1062	2690	2598	3750	3887	665	2433
gene-SAOUHSC_01993	CP000253.1	1897329	1898531	+	1203	1551	1400	784	635	36	1352
gene-SAOUHSC_T00031	CP000253.1	1898905	1898988	-	84	2934	1858	4289	3214	6919	1550
gene-SAOUHSC_T00023	CP000253.1	1899205	1899279	-	75	4437	2817	1845	1495	1325	3881
gene-SAOUHSC_T00015	CP000253.1	1899287	1899360	-	74	597	482	286	152	125	377
gene-SAOUHSC_T00016	CP000253.1	1899366	1899437	-	72	1711	1191	967	173	353	1060
gene-SAOUHSC_T00027	CP000253.1	1899449	1899521	-	73	2491	2079	1173	346	986	1513
gene-SAOUHSC_T00056	CP000253.1	1899524	1899597	-	74	1352	1373	532	376	500	849
gene-SAOUHSC_T00057	CP000253.1	1899613	1899693	-	81	2036	1726	1489	2726	1040	1689
gene-SAOUHSC_T00054	CP000253.1	1899699	1899774	-	76	1784	1784	512	629	191	1344
gene-SAOUHSC_T00043	CP000253.1	1899782	1899854	-	73	0	0	0	0	0	0
gene-SAOUHSC_A01909	CP000253.1	1899812	1899976	+	165	0	0	0	0	0	0
gene-SAOUHSC_T00013	CP000253.1	1899873	1899948	-	76	0	0	0	0	0	0
gene-SAOUHSC_T00039	CP000253.1	1899958	1900031	-	74	1637	986	519	118	566	837
gene-SAOUHSC_T00051	CP000253.1	1900046	1900138	-	93	3834	3289	1113	319	496	2606
gene-SAOUHSC_A01910	CP000253.1	1900176	1900424	+	249	0	0	0	0	0	0
gene-SAOUHSC_T00014	CP000253.1	1900177	1900252	-	76	0	0	0	0	0	0
gene-SAOUHSC_T00052	CP000253.1	1900263	1900352	-	90	0	0	0	0	0	0
gene-SAOUHSC_T00040	CP000253.1	1900362	1900435	-	74	0	0	0	0	0	0
gene-SAOUHSC_T00041	CP000253.1	1900461	1900537	-	77	6914	4422	2474	1780	1664	5585
gene-SAOUHSC_T0002	CP000253.1	1900559	1900634	-	76	941	765	299	216	192	615
gene-SAOUHSC_T00045	CP000253.1	1900652	1900725	-	74	777	511	445	607	340	518
gene-SAOUHSC_T0007	CP000253.1	1900735	1900808	-	74	4235	3540	1975	889	1156	2459
gene-SAOUHSC_T00032	CP000253.1	1900827	1900915	-	89	728	675	439	104	122	381
gene-SAOUHSC_T00024	CP000253.1	1900926	1901000	-	75	68	54	30	12	9	69
gene-SAOUHSC_T00033	CP000253.1	1901004	1901085	-	82	3106	2434	1822	61	1203	1326
gene-SAOUHSC_T00036	CP000253.1	1901089	1901164	-	76	968	1177	437	176	397	477
gene-SAOUHSC_T00055	CP000253.1	1901170	1901245	-	76	746	471	276	118	181	369
gene-SAOUHSC_T00060	CP000253.1	1901262	1901337	-	76	12	8	4	3	1	9
gene-SAOUHSC_R00013	CP000253.1	1901349	1901463	-	115	10	1	4	0	6	0
gene-SAOUHSC_R0008	CP000253.1	1901536	1904457	-	2922	1797	2614	1290	918	2512	762
gene-SAOUHSC_T0003	CP000253.1	1904671	1904746	-	76	3914	1410	660	558	513	1863
gene-SAOUHSC_A01912	CP000253.1	1904764	1904943	+	180	0	0	0	0	0	0
gene-SAOUHSC_T00028	CP000253.1	1904765	1904841	-	77	0	0	0	0	0	0
gene-SAOUHSC_R0003	CP000253.1	1904931	1906485	-	1555	400	235	490	314	932	91
gene-SAOUHSC_01997	CP000253.1	1907224	1907670	-	447	30780	23311	26328	36274	1880	23116
gene-SAOUHSC_01998	CP000253.1	1907767	1908717	-	951	3192	2218	4323	6811	428	2818
gene-SAOUHSC_01999	CP000253.1	1908723	1909178	-	456	1409	998	2194	4067	183	1140
gene-SAOUHSC_02000	CP000253.1	1909373	1910548	+	1176	7302	5274	3636	4099	1530	7342
gene-SAOUHSC_02001	CP000253.1	1910892	1911935	+	1044	11457	8043	6731	9672	951	11452
gene-SAOUHSC_02002	CP000253.1	1912025	1912117	-	93	162	115	114	112	9	110
gene-SAOUHSC_02003	CP000253.1	1912126	1913862	-	1737	7779	8240	4622	5846	804	5714
gene-SAOUHSC_02004	CP000253.1	1914153	1914695	-	543	9130	6766	3455	3833	818	9319
gene-SAOUHSC_02005	CP000253.1	1914997	1916034	-	1038	3027	2284	2103	2726	265	2713
gene-SAOUHSC_02006	CP000253.1	1916186	1917163	+	978	15074	11387	7332	7279	1465	10834
gene-SAOUHSC_02007	CP000253.1	1917267	1917497	+	231	580	249	450	542	89	497
gene-SAOUHSC_02008	CP000253.1	1917424	1918260	-	837	1013	506	1419	1638	123	951
gene-SAOUHSC_02009	CP000253.1	1918269	1919786	-	1518	2128	1487	4506	5609	701	1704
gene-SAOUHSC_02010	CP000253.1	1919801	1920091	-	291	407	285	1221	2007	193	308
gene-SAOUHSC_02011	CP000253.1	1920093	1920911	-	819	710	544	1560	2754	193	518
gene-SAOUHSC_02012	CP000253.1	1921172	1921981	-	810	19610	17162	7937	11614	825	18782
gene-SAOUHSC_02013	CP000253.1	1922322	1922837	-	516	6688	6323	14930	14748	2630	4795
gene-SAOUHSC_02014	CP000253.1	1922968	1923129	-	162	584	468	769	796	36	511
gene-SAOUHSC_02015	CP000253.1	1923456	1923557	+	102	0	0	0	0	0	0
gene-SAOUHSC_02016	CP000253.1	1923883	1924083	-	201	0	0	0	0	0	0
gene-SAOUHSC_02017	CP000253.1	1924070	1924180	-	111	0	0	0	0	0	0
gene-SAOUHSC_02018	CP000253.1	1924251	1924403	-	153	0	0	0	0	0	0
gene-SAOUHSC_02019	CP000253.1	1924647	1926092	-	1446	0	0	0	0	0	0
gene-SAOUHSC_02020	CP000253.1	1926073	1926510	-	438	0	0	0	0	0	0
gene-SAOUHSC_02021	CP000253.1	1926566	1926961	-	396	0	0	0	0	0	0
gene-SAOUHSC_02022	CP000253.1	1926967	1928139	-	1173	0	0	0	0	0	0
gene-SAOUHSC_02023	CP000253.1	1928152	1930050	-	1899	0	0	0	0	0	0
gene-SAOUHSC_02025	CP000253.1	1930187	1930486	-	300	0	0	0	0	0	0
gene-SAOUHSC_02026	CP000253.1	1930526	1930699	-	174	0	0	0	0	0	0
gene-SAOUHSC_02027	CP000253.1	1930703	1931080	-	378	0	0	0	0	0	0
gene-SAOUHSC_02028	CP000253.1	1931080	1932903	-	1824	0	0	0	0	0	0
gene-SAOUHSC_02029	CP000253.1	1932903	1934813	-	1911	0	0	0	0	0	0
gene-SAOUHSC_02030	CP000253.1	1934828	1936729	-	1902	0	0	0	0	0	0
gene-SAOUHSC_02031	CP000253.1	1936738	1937685	-	948	0	0	0	0	0	0
gene-SAOUHSC_02033	CP000253.1	1937698	1941165	-	3468	0	0	0	0	0	0
gene-SAOUHSC_02034	CP000253.1	1941182	1941526	-	345	0	0	0	0	0	0
gene-SAOUHSC_02035	CP000253.1	1941556	1941921	-	366	0	0	0	0	0	0
gene-SAOUHSC_02036	CP000253.1	1941983	1942564	-	582	0	0	0	0	0	0
gene-SAOUHSC_02037	CP000253.1	1942583	1942966	-	384	0	0	0	0	0	0
gene-SAOUHSC_02038	CP000253.1	1942978	1943325	-	348	0	0	0	0	0	0
gene-SAOUHSC_02040	CP000253.1	1943325	1943627	-	303	0	0	0	0	0	0
gene-SAOUHSC_02041	CP000253.1	1943624	1943956	-	333	0	0	0	0	0	0
gene-SAOUHSC_02042	CP000253.1	1943965	1944252	-	288	0	0	0	0	0	0
gene-SAOUHSC_02043	CP000253.1	1944274	1945248	-	975	0	0	0	0	0	0
gene-SAOUHSC_02044	CP000253.1	1945262	1945882	-	621	0	0	0	0	0	0
gene-SAOUHSC_02046	CP000253.1	1945991	1946161	-	171	0	0	0	0	0	0
gene-SAOUHSC_02047	CP000253.1	1946234	1947229	-	996	0	0	0	0	0	0
gene-SAOUHSC_02048	CP000253.1	1947236	1948771	-	1536	0	0	0	0	0	0
gene-SAOUHSC_02049	CP000253.1	1948782	1950059	-	1278	0	0	0	0	0	0
gene-SAOUHSC_02050	CP000253.1	1950046	1950486	-	441	0	0	0	0	0	0
gene-SAOUHSC_02051	CP000253.1	1950673	1951095	-	423	0	0	0	0	0	0
gene-SAOUHSC_02052	CP000253.1	1951119	1951265	-	147	0	0	0	0	0	0
gene-SAOUHSC_02053	CP000253.1	1951266	1951454	-	189	0	0	0	0	0	0
gene-SAOUHSC_02054	CP000253.1	1951442	1951642	-	201	0	0	0	0	0	0
gene-SAOUHSC_02055	CP000253.1	1951617	1951805	-	189	0	0	0	0	0	0
gene-SAOUHSC_02056	CP000253.1	1951802	1952047	-	246	0	0	0	0	0	0
gene-SAOUHSC_02057	CP000253.1	1952084	1952620	-	537	0	0	0	0	0	0
gene-SAOUHSC_02058	CP000253.1	1952586	1952828	-	243	0	0	0	0	0	0
gene-SAOUHSC_02059	CP000253.1	1952825	1953070	-	246	0	0	0	0	0	0
gene-SAOUHSC_02060	CP000253.1	1953085	1953333	-	249	0	0	0	0	0	0
gene-SAOUHSC_02061	CP000253.1	1953334	1953693	-	360	0	0	0	0	0	0
gene-SAOUHSC_02062	CP000253.1	1953694	1953963	-	270	0	0	0	0	0	0
gene-SAOUHSC_02063	CP000253.1	1953964	1954149	-	186	0	0	0	0	0	0
gene-SAOUHSC_02064	CP000253.1	1954154	1954558	-	405	0	0	0	0	0	0
gene-SAOUHSC_02065	CP000253.1	1954569	1954790	-	222	0	0	0	0	0	0
gene-SAOUHSC_02066	CP000253.1	1954794	1955009	-	216	0	0	0	0	0	0
gene-SAOUHSC_02067	CP000253.1	1955006	1956247	-	1242	0	0	0	0	0	0
gene-SAOUHSC_02068	CP000253.1	1956244	1956600	-	357	0	0	0	0	0	0
gene-SAOUHSC_02069	CP000253.1	1956600	1957406	-	807	0	0	0	0	0	0
gene-SAOUHSC_02070	CP000253.1	1957378	1958070	-	693	0	0	0	0	0	0
gene-SAOUHSC_02071	CP000253.1	1958083	1958583	-	501	0	0	0	0	0	0
gene-SAOUHSC_02072	CP000253.1	1958667	1959446	-	780	0	0	0	0	0	0
gene-SAOUHSC_02073	CP000253.1	1959447	1959983	-	537	0	0	0	0	0	0
gene-SAOUHSC_02074	CP000253.1	1959996	1960316	-	321	0	0	0	0	0	0
gene-SAOUHSC_02075	CP000253.1	1960237	1960566	-	330	0	0	0	0	0	0
gene-SAOUHSC_02076	CP000253.1	1960656	1960817	-	162	0	0	0	0	0	0
gene-SAOUHSC_02077	CP000253.1	1960810	1961094	-	285	0	0	0	0	0	0
gene-SAOUHSC_02078	CP000253.1	1961045	1961494	-	450	0	0	0	0	0	0
gene-SAOUHSC_02079	CP000253.1	1961536	1961760	-	225	0	0	0	0	0	0
gene-SAOUHSC_02080	CP000253.1	1961761	1962552	-	792	0	0	0	0	0	0
gene-SAOUHSC_02081	CP000253.1	1962709	1963017	-	309	0	0	0	0	0	0
gene-SAOUHSC_02083	CP000253.1	1963032	1963250	-	219	0	0	0	0	0	0
gene-SAOUHSC_02084	CP000253.1	1963392	1964111	+	720	0	0	0	0	0	0
gene-SAOUHSC_02085	CP000253.1	1964181	1964348	+	168	0	0	0	0	0	0
gene-SAOUHSC_02086	CP000253.1	1964508	1964693	+	186	0	0	0	0	0	0
gene-SAOUHSC_02087	CP000253.1	1964729	1965634	+	906	0	0	0	0	0	0
gene-SAOUHSC_02088	CP000253.1	1965571	1965771	-	201	0	0	0	0	0	0
gene-SAOUHSC_02089	CP000253.1	1965883	1966929	+	1047	0	0	0	0	0	0
gene-SAOUHSC_02090	CP000253.1	1966974	1968119	+	1146	4849	3588	3363	4058	440	4425
gene-SAOUHSC_02091	CP000253.1	1968379	1968909	-	531	4610	3359	7257	12253	1889	3905
gene-SAOUHSC_02092	CP000253.1	1968999	1970255	-	1257	6114	4333	10089	13462	1879	5008
gene-SAOUHSC_02093	CP000253.1	1970258	1970458	-	201	446	313	677	1358	72	470
gene-SAOUHSC_02095	CP000253.1	1970605	1971069	+	465	9207	9128	38680	76889	15985	7118
gene-SAOUHSC_02096	CP000253.1	1971076	1971351	+	276	7755	6801	27392	27621	3622	6044
gene-SAOUHSC_02097	CP000253.1	1971629	1972846	+	1218	5850	5074	22624	22024	2843	4497
gene-SAOUHSC_02098	CP000253.1	1972962	1973591	-	630	15889	12541	3853	4946	620	14909
gene-SAOUHSC_02099	CP000253.1	1973581	1974624	-	1044	19157	14250	4938	5969	385	19215
gene-SAOUHSC_02100	CP000253.1	1974621	1975322	-	702	4443	3480	1662	2095	130	3993
gene-SAOUHSC_02101	CP000253.1	1975337	1975723	-	387	1487	1242	730	1832	24	1807
gene-SAOUHSC_02102	CP000253.1	1975940	1976698	-	759	3256	2172	3625	2998	534	2383
gene-SAOUHSC_A02013	CP000253.1	1976772	1976960	-	189	214	171	426	378	412	146
gene-SAOUHSC_02103	CP000253.1	1977226	1978212	+	987	804	481	689	618	40	685
gene-SAOUHSC_02104	CP000253.1	1978643	1979056	-	414	102	48	75	105	13	92
gene-SAOUHSC_02105	CP000253.1	1979085	1979195	-	111	108	83	34	12	4	77
gene-SAOUHSC_02106	CP000253.1	1979281	1980012	-	732	8094	5679	3000	2914	405	8744
gene-SAOUHSC_02107	CP000253.1	1980014	1981327	-	1314	10817	8551	5294	4952	865	11253
gene-SAOUHSC_02108	CP000253.1	1981619	1982119	+	501	40136	29922	24861	19106	1111	32991
gene-SAOUHSC_02109	CP000253.1	1982201	1982293	-	93	1336	1189	336	184	5	1128
gene-SAOUHSC_02110	CP000253.1	1982508	1983062	+	555	6834	6252	2469	1805	114	5014
gene-SAOUHSC_02111	CP000253.1	1983130	1984170	-	1041	3584	3906	1892	1517	425	2723
gene-SAOUHSC_02112	CP000253.1	1984447	1984977	-	531	3362	2971	1997	2194	235	3485
gene-SAOUHSC_02113	CP000253.1	1985147	1986508	-	1362	5617	5399	3047	3327	337	4611
gene-SAOUHSC_02114	CP000253.1	1986589	1987536	-	948	14891	9890	5516	5139	979	12018
gene-SAOUHSC_02115	CP000253.1	1988119	1988265	-	147	7	8	2	2	0	9
gene-SAOUHSC_02116	CP000253.1	1988305	1989732	-	1428	16881	12835	20446	26003	6094	13360
gene-SAOUHSC_02117	CP000253.1	1989745	1991202	-	1458	7138	5496	9514	8922	2270	5087
gene-SAOUHSC_02118	CP000253.1	1991204	1991506	-	303	722	578	1103	1574	103	462
gene-SAOUHSC_02119	CP000253.1	1991873	1993411	+	1539	5507	4613	8472	10275	2932	4494
gene-SAOUHSC_02121	CP000253.1	1993500	1994699	-	1200	7098	4948	8350	10788	1582	5411
gene-SAOUHSC_02122	CP000253.1	1994712	1996715	-	2004	7347	5210	7582	9609	1559	5666
gene-SAOUHSC_02123	CP000253.1	1996719	1998911	-	2193	5818	4148	5601	6748	1675	4217
gene-SAOUHSC_02124	CP000253.1	1998908	1999600	-	693	1097	815	1422	1643	170	759
gene-SAOUHSC_02125	CP000253.1	1999772	2000074	-	303	2423	1521	2446	1694	273	1642
gene-SAOUHSC_02126	CP000253.1	2000183	2001478	-	1296	4016	2465	3525	3066	551	3003
gene-SAOUHSC_02127	CP000253.1	2002339	2003505	+	1167	2671	1094	466	526	173	2231
gene-SAOUHSC_02129	CP000253.1	2003536	2003862	+	327	868	269	199	268	33	1060
gene-SAOUHSC_02130	CP000253.1	2004154	2004327	-	174	1017	705	885	597	317	702
gene-SAOUHSC_02131	CP000253.1	2004308	2004910	-	603	2168	1599	2359	2967	349	1600
gene-SAOUHSC_02132	CP000253.1	2005181	2006002	-	822	1984	1344	2602	4230	344	1588
gene-SAOUHSC_02133	CP000253.1	2005995	2007437	-	1443	1486	1041	2111	3863	675	1191
gene-SAOUHSC_02134	CP000253.1	2007648	2008724	+	1077	1227	895	2224	2863	804	799
gene-SAOUHSC_02135	CP000253.1	2008744	2009538	+	795	1148	768	2107	2950	325	795
gene-SAOUHSC_02136	CP000253.1	2009610	2009717	+	108	794	625	370	576	77	528
gene-SAOUHSC_02137	CP000253.1	2009728	2011290	-	1563	4080	3488	4464	6272	1622	3055
gene-SAOUHSC_02138	CP000253.1	2011495	2012592	-	1098	717	594	2245	2287	694	509
gene-SAOUHSC_02139	CP000253.1	2012964	2013524	+	561	9471	7337	13983	23346	1896	6353
gene-SAOUHSC_02140	CP000253.1	2013577	2014506	+	930	23434	17239	26675	25780	3081	16011
gene-SAOUHSC_02141	CP000253.1	2014701	2014874	-	174	17	16	13	30	11	12
gene-SAOUHSC_02142	CP000253.1	2014926	2016305	+	1380	3001	2462	9397	15344	1457	1660
gene-SAOUHSC_02143	CP000253.1	2016425	2017453	-	1029	4495	5033	5489	6301	547	3674
gene-SAOUHSC_02144	CP000253.1	2017723	2018124	+	402	4009	4136	1480	1392	331	2852
gene-SAOUHSC_02145	CP000253.1	2018697	2018870	-	174	1371	876	3188	3455	379	1439
gene-SAOUHSC_02146	CP000253.1	2019321	2020361	+	1041	755	558	1229	2041	223	529
gene-SAOUHSC_02147	CP000253.1	2020418	2021260	-	843	4460	3106	3676	4860	326	3488
gene-SAOUHSC_02148	CP000253.1	2021257	2021739	-	483	882	605	1362	1690	143	706
gene-SAOUHSC_02149	CP000253.1	2021874	2022398	-	525	513	354	1174	1862	153	332
gene-SAOUHSC_02150	CP000253.1	2022519	2023082	+	564	3439	2535	6877	8391	976	1798
gene-SAOUHSC_02151	CP000253.1	2023148	2023888	-	741	1640	771	1203	1282	132	1169
gene-SAOUHSC_02152	CP000253.1	2023888	2024760	-	873	7144	3347	2484	2375	398	4168
gene-SAOUHSC_02153	CP000253.1	2024757	2025437	-	681	1100	479	692	530	43	999
gene-SAOUHSC_02154	CP000253.1	2025438	2026334	-	897	5975	3172	1816	1237	157	3489
gene-SAOUHSC_02155	CP000253.1	2026331	2026711	-	381	2643	1414	772	607	137	1576
gene-SAOUHSC_02156	CP000253.1	2026970	2027146	-	177	233	126	141	94	17	205
gene-SAOUHSC_02157	CP000253.1	2027389	2027487	-	99	1200	768	143	104	76	601
gene-SAOUHSC_02158	CP000253.1	2027687	2028973	+	1287	7784	5865	12017	15284	1192	5995
gene-SAOUHSC_02160	CP000253.1	2029297	2029587	-	291	1424	669	841	732	112	567
gene-SAOUHSC_02161	CP000253.1	2029598	2031352	-	1755	7577	3821	6055	5493	402	3202
gene-SAOUHSC_02163	CP000253.1	2031741	2031938	+	198	1770	1193	3417	5916	172	759
gene-SAOUHSC_02164	CP000253.1	2032310	2032489	+	180	0	0	0	0	0	0
gene-SAOUHSC_02165	CP000253.1	2032569	2032724	-	156	0	0	0	0	0	0
gene-SAOUHSC_02166	CP000253.1	2032800	2033060	+	261	0	0	0	0	0	0
gene-SAOUHSC_02167	CP000253.1	2033113	2033463	-	351	0	0	0	0	0	0
gene-SAOUHSC_02169	CP000253.1	2034146	2034595	+	450	0	0	0	0	0	0
gene-SAOUHSC_02170	CP000253.1	2034690	2034986	-	297	0	0	0	0	0	0
gene-SAOUHSC_02171	CP000253.1	2035675	2036166	-	492	0	0	0	0	0	0
gene-SAOUHSC_02173	CP000253.1	2036357	2037112	-	756	0	0	0	0	0	0
gene-SAOUHSC_02174	CP000253.1	2037124	2037378	-	255	0	0	0	0	0	0
gene-SAOUHSC_02175	CP000253.1	2037430	2037537	+	108	0	0	0	0	0	0
gene-SAOUHSC_02176	CP000253.1	2037590	2037766	-	177	0	0	0	0	0	0
gene-SAOUHSC_02177	CP000253.1	2037916	2038212	-	297	0	0	0	0	0	0
gene-SAOUHSC_02178	CP000253.1	2038270	2038557	-	288	0	0	0	0	0	0
gene-SAOUHSC_02179	CP000253.1	2038604	2038756	-	153	0	0	0	0	0	0
gene-SAOUHSC_02180	CP000253.1	2038746	2042531	-	3786	0	0	0	0	0	0
gene-SAOUHSC_02181	CP000253.1	2042547	2044037	-	1491	0	0	0	0	0	0
gene-SAOUHSC_02182	CP000253.1	2044037	2048689	-	4653	0	0	0	0	0	0
gene-SAOUHSC_02183	CP000253.1	2048745	2048867	-	123	0	0	0	0	0	0
gene-SAOUHSC_02184	CP000253.1	2048927	2049373	-	447	0	0	0	0	0	0
gene-SAOUHSC_02185	CP000253.1	2049438	2050391	-	954	0	0	0	0	0	0
gene-SAOUHSC_02186	CP000253.1	2050392	2050772	-	381	0	0	0	0	0	0
gene-SAOUHSC_02187	CP000253.1	2050769	2051146	-	378	0	0	0	0	0	0
gene-SAOUHSC_02188	CP000253.1	2051146	2051481	-	336	0	0	0	0	0	0
gene-SAOUHSC_02189	CP000253.1	2051468	2051800	-	333	0	0	0	0	0	0
gene-SAOUHSC_02190	CP000253.1	2051809	2051967	-	159	0	0	0	0	0	0
gene-SAOUHSC_02191	CP000253.1	2052003	2053250	-	1248	0	0	0	0	0	0
gene-SAOUHSC_02193	CP000253.1	2053338	2053922	-	585	0	0	0	0	0	0
gene-SAOUHSC_02194	CP000253.1	2053915	2055105	-	1191	0	0	0	0	0	0
gene-SAOUHSC_02195	CP000253.1	2055171	2055410	-	240	0	0	0	0	0	0
gene-SAOUHSC_02196	CP000253.1	2055385	2057079	-	1695	0	0	0	0	0	0
gene-SAOUHSC_02197	CP000253.1	2057082	2057549	-	468	0	0	0	0	0	0
gene-SAOUHSC_02198	CP000253.1	2057679	2058023	-	345	0	0	0	0	0	0
gene-SAOUHSC_02199	CP000253.1	2058039	2058491	-	453	0	0	0	0	0	0
gene-SAOUHSC_02200	CP000253.1	2058606	2059076	-	471	0	0	0	0	0	0
gene-SAOUHSC_A02094	CP000253.1	2058983	2059195	+	213	0	0	0	0	0	0
gene-SAOUHSC_02202	CP000253.1	2059299	2059448	-	150	0	0	0	0	0	0
gene-SAOUHSC_02203	CP000253.1	2059445	2059651	-	207	0	0	0	0	0	0
gene-SAOUHSC_02204	CP000253.1	2059668	2059841	-	174	0	0	0	0	0	0
gene-SAOUHSC_02205	CP000253.1	2059878	2060414	-	537	0	0	0	0	0	0
gene-SAOUHSC_02206	CP000253.1	2060407	2060601	-	195	0	0	0	0	0	0
gene-SAOUHSC_02207	CP000253.1	2060564	2060818	-	255	0	0	0	0	0	0
gene-SAOUHSC_02208	CP000253.1	2060811	2061200	-	390	0	0	0	0	0	0
gene-SAOUHSC_02209	CP000253.1	2061197	2061544	-	348	0	0	0	0	0	0
gene-SAOUHSC_02210	CP000253.1	2061608	2061856	-	249	0	0	0	0	0	0
gene-SAOUHSC_02211	CP000253.1	2061857	2062228	-	372	0	0	0	0	0	0
gene-SAOUHSC_02212	CP000253.1	2062229	2062414	-	186	0	0	0	0	0	0
gene-SAOUHSC_02213	CP000253.1	2062419	2062823	-	405	0	0	0	0	0	0
gene-SAOUHSC_02214	CP000253.1	2062834	2063055	-	222	0	0	0	0	0	0
gene-SAOUHSC_02215	CP000253.1	2063068	2063226	-	159	0	0	0	0	0	0
gene-SAOUHSC_02216	CP000253.1	2063220	2063999	-	780	0	0	0	0	0	0
