# Program:featureCounts v1.4.6-p3; Command:"../subread-1.4.6-p3-MacOSX-x86_64/bin/featureCounts" "-t" "gene" "-g" "ID" "-F" "GTF" "-s" "1" "-T" "2" "-a" "../annotation.gff" "-o" "counts_final.txt" "SRR10379721.bam" "SRR10379722.bam" "SRR10379724.bam" "SRR10379725.bam" "SRR10379726.bam" "SSR10379723.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR10379721.bam	SRR10379722.bam	SRR10379724.bam	SRR10379725.bam	SRR10379726.bam	SSR10379723.bam
gene-SAOUHSC_01730	CP000253.1	1635849	1636031	-	183	8427	6733	25032	49624	3143	5221
gene-SAOUHSC_01732	CP000253.1	1636204	1636554	-	351	2848	2011	4591	8022	2258	1896
gene-SAOUHSC_01733	CP000253.1	1636551	1636727	-	177	216	164	123	55	6	116
gene-SAOUHSC_01734	CP000253.1	1636666	1637913	+	1248	6567	5687	8666	8964	1268	4582
gene-SAOUHSC_01735	CP000253.1	1638074	1638847	-	774	3700	3391	5807	4757	433	2190
gene-SAOUHSC_01736	CP000253.1	1638847	1638975	-	129	166	104	184	135	58	115
gene-SAOUHSC_01737	CP000253.1	1639308	1641074	-	1767	3449	2973	5883	8282	1999	2601
gene-SAOUHSC_01738	CP000253.1	1641090	1642352	-	1263	1034	895	1612	2129	301	820
gene-SAOUHSC_01739	CP000253.1	1642813	1643688	-	876	3675	2861	7289	11153	870	2537
gene-SAOUHSC_01741	CP000253.1	1643685	1644137	-	453	1841	1676	4262	5157	884	1243
gene-SAOUHSC_01742	CP000253.1	1644149	1646338	-	2190	8819	7115	20712	27746	4511	6094
gene-SAOUHSC_01743	CP000253.1	1646766	1647284	-	519	5056	3034	3260	3117	524	3939
gene-SAOUHSC_01744	CP000253.1	1647306	1649579	-	2274	8677	5301	4456	4664	422	6877
gene-SAOUHSC_01746	CP000253.1	1649782	1652001	-	2220	12353	9570	16190	17512	1922	9308
gene-SAOUHSC_01747	CP000253.1	1652336	1652596	-	261	4153	3555	5964	5229	473	2695
gene-SAOUHSC_01748	CP000253.1	1652615	1653754	-	1140	7768	7493	6328	8888	1437	5984
gene-SAOUHSC_01749	CP000253.1	1653777	1654802	-	1026	6284	6240	3899	6016	1045	5221
gene-SAOUHSC_01750	CP000253.1	1654804	1655808	-	1005	7171	7142	5381	8084	2426	5804
gene-SAOUHSC_01751	CP000253.1	1655840	1656442	-	603	4077	3789	3579	4941	408	3202
gene-SAOUHSC_01752	CP000253.1	1656456	1656911	-	456	2429	2466	3017	2144	312	1742
gene-SAOUHSC_01753	CP000253.1	1656924	1658216	-	1293	11549	11507	11262	16369	3363	8953
gene-SAOUHSC_01755	CP000253.1	1658571	1658855	-	285	57259	54813	28730	31801	12364	47572
gene-SAOUHSC_01756	CP000253.1	1658867	1659187	-	321	32309	28931	15322	19296	3123	28722
gene-SAOUHSC_01757	CP000253.1	1659193	1659501	-	309	76692	75444	40496	81510	11881	72546
gene-SAOUHSC_01758	CP000253.1	1659668	1660198	-	531	4313	3336	1699	1221	107	3987
gene-SAOUHSC_01759	CP000253.1	1660198	1661040	-	843	13107	11291	4827	5337	336	12000
gene-SAOUHSC_01760	CP000253.1	1661240	1661359	-	120	30806	21029	2832	3111	218	28329
gene-SAOUHSC_01761	CP000253.1	1661433	1661906	-	474	48840	32661	5336	6383	235	48149
gene-SAOUHSC_01762	CP000253.1	1662380	1662664	-	285	2413	1687	1634	1347	87	1761
gene-SAOUHSC_01763	CP000253.1	1662732	1663388	-	657	1746	1042	108	123	42	1486
gene-SAOUHSC_01764	CP000253.1	1663415	1664122	-	708	156	114	60	41	6	136
gene-SAOUHSC_01765	CP000253.1	1664224	1664334	+	111	302	139	48	29	1	373
gene-SAOUHSC_01766	CP000253.1	1664392	1665663	-	1272	13426	12578	41916	50443	7391	9649
gene-SAOUHSC_01767	CP000253.1	1665676	1668306	-	2631	16608	17114	53750	65627	11232	12435
gene-SAOUHSC_01768	CP000253.1	1668709	1669269	+	561	2667	1932	3576	4386	685	2117
gene-SAOUHSC_01769	CP000253.1	1669492	1670565	-	1074	5820	3776	10440	7261	1269	4238
gene-SAOUHSC_01770	CP000253.1	1670599	1670700	-	102	502	277	750	546	20	291
gene-SAOUHSC_01771	CP000253.1	1670761	1672047	-	1287	11773	9260	8946	9979	2030	8933
gene-SAOUHSC_01772	CP000253.1	1672095	1673069	-	975	4313	3682	3392	3446	600	3193
gene-SAOUHSC_01773	CP000253.1	1673072	1673740	-	669	2195	1823	1300	1173	97	1648
gene-SAOUHSC_01774	CP000253.1	1673762	1674688	-	927	8093	6515	5612	6202	962	6003
gene-SAOUHSC_01775	CP000253.1	1674730	1675545	-	816	3936	2961	4431	5274	1312	3186
gene-SAOUHSC_01776	CP000253.1	1675567	1676913	-	1347	27797	25715	55569	66076	8528	20747
gene-SAOUHSC_01777	CP000253.1	1677130	1677720	-	591	965	910	1441	1990	288	769
gene-SAOUHSC_01778	CP000253.1	1677874	1679136	-	1263	37904	29936	24201	22757	5701	26105
gene-SAOUHSC_01779	CP000253.1	1679287	1680588	-	1302	65420	43933	27846	25082	4420	50853
gene-SAOUHSC_01780	CP000253.1	1680636	1680746	-	111	36	29	51	208	30	83
gene-SAOUHSC_01781	CP000253.1	1680751	1681680	-	930	4080	3906	3033	4245	335	3614
gene-SAOUHSC_01782	CP000253.1	1681699	1682307	-	609	1880	2139	1919	3256	926	1974
gene-SAOUHSC_01783	CP000253.1	1682384	1682485	+	102	5	1	0	0	0	4
gene-SAOUHSC_01784	CP000253.1	1682449	1682805	-	357	35137	28306	11088	13363	2024	28764
gene-SAOUHSC_01785	CP000253.1	1682852	1683052	-	201	28599	22922	8276	11829	867	23437
gene-SAOUHSC_01786	CP000253.1	1683081	1683608	-	528	43805	37593	14346	17092	3311	36456
gene-SAOUHSC_01787	CP000253.1	1683837	1685330	-	1494	6013	4788	31189	57334	9366	5856
gene-SAOUHSC_01788	CP000253.1	1685756	1687693	-	1938	6091	5337	28096	80299	15017	3970
gene-SAOUHSC_01789	CP000253.1	1687891	1688013	-	123	7042	6654	18405	32558	1040	5053
gene-SAOUHSC_01791	CP000253.1	1688106	1689026	-	921	7373	6575	10509	12679	2158	5890
gene-SAOUHSC_01792	CP000253.1	1689026	1690426	-	1401	6797	6050	12718	13467	2341	4809
gene-SAOUHSC_01793	CP000253.1	1690427	1690897	-	471	2373	2402	5884	7157	883	1775
gene-SAOUHSC_01794	CP000253.1	1691107	1692132	-	1026	19479	27180	20028	22119	888	18511
gene-SAOUHSC_01795	CP000253.1	1692302	1692925	-	624	4690	3169	4185	6287	1218	3807
gene-SAOUHSC_01796	CP000253.1	1692941	1693813	-	873	3681	2806	4402	4900	552	3014
gene-SAOUHSC_01797	CP000253.1	1693829	1696459	-	2631	8219	6075	11675	11933	1452	5730
gene-SAOUHSC_01798	CP000253.1	1696753	1698240	-	1488	2219	1437	1188	1084	69	2319
gene-SAOUHSC_01799	CP000253.1	1698739	1700400	-	1662	5777	3920	3901	3773	340	4323
gene-SAOUHSC_01800	CP000253.1	1700400	1701104	-	705	1238	897	2615	3304	411	861
gene-SAOUHSC_A01723	CP000253.1	1701056	1701274	+	219	7	8	4	3	0	7
gene-SAOUHSC_01801	CP000253.1	1701494	1702762	-	1269	14189	9890	6260	5104	1029	9723
gene-SAOUHSC_01802	CP000253.1	1702811	1703668	-	858	5802	4462	3255	2751	442	4093
gene-SAOUHSC_01803	CP000253.1	1704280	1705641	+	1362	7733	6071	29087	36596	5109	4245
gene-SAOUHSC_01804	CP000253.1	1705674	1706480	-	807	92	75	15	19	3	63
gene-SAOUHSC_01805	CP000253.1	1706498	1707325	-	828	64	50	27	16	7	49
gene-SAOUHSC_01806	CP000253.1	1707966	1709723	-	1758	11275	8706	38916	31322	11118	7003
gene-SAOUHSC_01807	CP000253.1	1709745	1710668	-	924	3923	3464	9423	13523	6990	2859
gene-SAOUHSC_01808	CP000253.1	1710982	1711926	-	945	12352	7661	6759	8342	1887	10111
gene-SAOUHSC_01809	CP000253.1	1711926	1712783	-	858	7787	5344	5171	6597	984	6106
gene-SAOUHSC_01810	CP000253.1	1712978	1714207	-	1230	6181	4010	4417	6357	1874	4607
gene-SAOUHSC_01811	CP000253.1	1714657	1717854	-	3198	17137	13346	17899	15720	2651	11428
gene-SAOUHSC_01812	CP000253.1	1717875	1718816	-	942	4329	3278	4163	4031	801	2778
gene-SAOUHSC_01813	CP000253.1	1719077	1720375	-	1299	4880	3913	5944	5533	1047	2939
gene-SAOUHSC_01814	CP000253.1	1720580	1720993	+	414	6707	5040	9283	8777	1265	4702
gene-SAOUHSC_01815	CP000253.1	1721298	1721987	-	690	6867	6418	12891	11923	2383	5003
gene-SAOUHSC_01816	CP000253.1	1722162	1723217	+	1056	2476	1643	4238	5022	1274	1755
gene-SAOUHSC_01817	CP000253.1	1723311	1723409	-	99	65	64	107	40	4	30
gene-SAOUHSC_01818	CP000253.1	1723533	1724651	-	1119	13274	13941	11482	13398	3144	8453
gene-SAOUHSC_01819	CP000253.1	1724792	1725292	+	501	19524	17097	51285	46720	23013	8183
gene-SAOUHSC_01820	CP000253.1	1725538	1726740	-	1203	10526	8496	8726	7141	1268	6983
gene-SAOUHSC_01821	CP000253.1	1726828	1727775	-	948	2004	1433	2828	2094	245	1144
gene-SAOUHSC_01822	CP000253.1	1727898	1728392	-	495	6287	4430	9654	6456	673	3161
gene-SAOUHSC_01823	CP000253.1	1728490	1729260	-	771	1225	1182	1109	2022	187	1125
gene-SAOUHSC_01824	CP000253.1	1729304	1730527	-	1224	2289	2269	1821	2791	697	1947
gene-SAOUHSC_01825	CP000253.1	1730527	1731675	-	1149	1692	1476	1385	2043	132	1369
gene-SAOUHSC_01826	CP000253.1	1731824	1731964	+	141	1	0	0	0	0	0
gene-SAOUHSC_01827	CP000253.1	1732038	1733732	-	1695	26482	18186	26813	25607	2964	18695
gene-SAOUHSC_01828	CP000253.1	1733869	1734333	+	465	620	450	1638	1825	516	389
gene-SAOUHSC_01829	CP000253.1	1734577	1735179	+	603	65639	67824	40474	47458	10012	55824
gene-SAOUHSC_A01754	CP000253.1	1735252	1735506	+	255	19	24	3	5	0	28
gene-SAOUHSC_01830	CP000253.1	1735395	1736138	-	744	1164	774	967	1483	211	856
gene-SAOUHSC_01831	CP000253.1	1736218	1736664	+	447	1090	973	1647	2050	351	585
gene-SAOUHSC_01832	CP000253.1	1736778	1737938	+	1161	941	1025	18121	23515	3869	471
gene-SAOUHSC_01833	CP000253.1	1737925	1739529	+	1605	2626	2185	17255	22080	3126	1828
gene-SAOUHSC_01834	CP000253.1	1739623	1739718	+	96	4	5	3	4	0	2
gene-SAOUHSC_01835	CP000253.1	1739679	1740809	-	1131	3053	2378	8381	11917	1111	2585
gene-SAOUHSC_01836	CP000253.1	1740916	1742382	-	1467	7610	5520	4889	5711	780	5765
gene-SAOUHSC_01837	CP000253.1	1742510	1743127	-	618	1419	1059	2608	3160	518	966
gene-SAOUHSC_01838	CP000253.1	1743299	1744573	+	1275	3739	2869	8016	9130	2180	1739
gene-SAOUHSC_01839	CP000253.1	1744667	1745929	-	1263	1082	687	1490	1775	241	648
gene-SAOUHSC_01840	CP000253.1	1746311	1747216	+	906	669	365	901	1190	65	495
gene-SAOUHSC_01841	CP000253.1	1747196	1747288	-	93	2	0	0	0	0	0
gene-SAOUHSC_01843	CP000253.1	1747419	1750106	-	2688	2399	1630	771	967	129	1412
gene-SAOUHSC_01844	CP000253.1	1750105	1750194	+	90	6	6	2	3	2	2
gene-SAOUHSC_01845	CP000253.1	1750440	1752107	-	1668	10851	9008	16491	21572	5734	5464
gene-SAOUHSC_01846	CP000253.1	1752547	1754253	-	1707	3713	4426	8425	16613	2829	2297
gene-SAOUHSC_01847	CP000253.1	1754422	1755054	+	633	752	853	3340	4145	634	426
gene-SAOUHSC_01849	CP000253.1	1755079	1756248	+	1170	1676	1874	4205	5686	1324	919
gene-SAOUHSC_01850	CP000253.1	1756346	1757335	-	990	20308	14032	17429	27799	2316	13190
gene-SAOUHSC_01851	CP000253.1	1757408	1757521	-	114	0	0	3	1	1	1
gene-SAOUHSC_01852	CP000253.1	1757875	1758966	-	1092	5354	3605	22550	39250	5380	3599
gene-SAOUHSC_01853	CP000253.1	1759427	1759531	-	105	17	18	22	22	1	13
gene-SAOUHSC_01854	CP000253.1	1759666	1761183	-	1518	37427	30641	57890	75186	24984	25091
gene-SAOUHSC_01855	CP000253.1	1761257	1761748	-	492	37140	28463	55497	32314	6490	20964
gene-SAOUHSC_01856	CP000253.1	1761822	1763135	-	1314	10184	7684	12949	18475	2222	7226
gene-SAOUHSC_01857	CP000253.1	1763159	1766983	-	3825	19793	14694	28383	36822	8328	13358
gene-SAOUHSC_01858	CP000253.1	1767004	1767600	-	597	1468	992	2305	2821	927	932
gene-SAOUHSC_01859	CP000253.1	1767629	1768486	-	858	1593	1099	2180	1828	340	1087
gene-SAOUHSC_01860	CP000253.1	1768586	1768897	-	312	2036	1373	4919	4491	1301	1217
gene-SAOUHSC_01861	CP000253.1	1768962	1770038	-	1077	3202	2009	3443	3862	1142	2006
gene-SAOUHSC_01863	CP000253.1	1770125	1770436	+	312	2013	1310	4336	4116	218	1562
gene-SAOUHSC_01864	CP000253.1	1770561	1771403	-	843	1851	1391	2399	3136	861	1130
gene-SAOUHSC_01865	CP000253.1	1771873	1772517	-	645	14970	11920	12515	17938	2878	12188
gene-SAOUHSC_01866	CP000253.1	1772532	1773257	-	726	16833	13612	19425	21898	7855	12154
gene-SAOUHSC_01867	CP000253.1	1773873	1774721	-	849	4112	2877	4796	6201	1110	3189
gene-SAOUHSC_01868	CP000253.1	1774725	1776134	-	1410	2751	2181	9651	11415	5755	1769
gene-SAOUHSC_01869	CP000253.1	1776998	1777420	-	423	7464	7906	19212	32901	4003	5972
gene-SAOUHSC_01870	CP000253.1	1777437	1778132	-	696	4386	3333	4657	7232	996	3483
gene-SAOUHSC_01871	CP000253.1	1778129	1779790	-	1662	4240	3161	6383	6061	1314	2912
gene-SAOUHSC_01872	CP000253.1	1780197	1781465	+	1269	1879	1732	2213	2946	810	1393
gene-SAOUHSC_01873	CP000253.1	1781582	1788142	-	6561	5314	3698	1524	1701	297	3986
gene-SAOUHSC_01874	CP000253.1	1788485	1788796	-	312	449	333	821	1500	652	330
gene-SAOUHSC_01875	CP000253.1	1788818	1791235	-	2418	3302	2937	6862	7632	2355	2304
gene-SAOUHSC_01876	CP000253.1	1791523	1792704	-	1182	2256	2201	2850	2258	595	1509
gene-SAOUHSC_01877	CP000253.1	1792814	1793767	+	954	2612	1953	3698	3792	998	1563
gene-SAOUHSC_01878	CP000253.1	1793764	1794327	+	564	2204	1549	2730	2853	225	1359
gene-SAOUHSC_01879	CP000253.1	1794447	1794848	-	402	6788	5186	7482	6611	443	4839
gene-SAOUHSC_01880	CP000253.1	1795368	1795592	-	225	148	104	78	119	11	102
gene-SAOUHSC_01881	CP000253.1	1795589	1796080	-	492	123	100	71	71	5	93
gene-SAOUHSC_01882	CP000253.1	1796427	1797254	-	828	7378	5023	5857	6020	895	4705
gene-SAOUHSC_01883	CP000253.1	1797257	1797376	-	120	15	8	11	35	5	24
gene-SAOUHSC_01884	CP000253.1	1797488	1798489	+	1002	3919	5375	27473	39498	5510	2109
gene-SAOUHSC_01886	CP000253.1	1798611	1799075	-	465	1202	1161	1085	810	277	906
gene-SAOUHSC_01887	CP000253.1	1799088	1800269	-	1182	2495	2950	2314	2757	445	2332
gene-SAOUHSC_01888	CP000253.1	1800280	1800912	-	633	1390	1518	1288	1328	302	1168
gene-SAOUHSC_01889	CP000253.1	1800919	1801923	-	1005	2516	3071	2901	2876	1006	2205
gene-SAOUHSC_01890	CP000253.1	1802443	1803945	-	1503	447	359	711	734	150	300
gene-SAOUHSC_01891	CP000253.1	1804468	1804782	+	315	457	434	292	470	12	366
gene-SAOUHSC_01893	CP000253.1	1804782	1806074	+	1293	1761	1586	1082	1413	62	1708
gene-SAOUHSC_01894	CP000253.1	1806092	1806487	+	396	943	832	616	606	169	874
gene-SAOUHSC_01895	CP000253.1	1806782	1807636	-	855	8618	7200	9289	12015	1659	6488
gene-SAOUHSC_01896	CP000253.1	1807912	1808136	-	225	1162	774	1774	2172	115	804
gene-SAOUHSC_01897	CP000253.1	1808335	1808805	+	471	635	465	574	401	17	701
gene-SAOUHSC_01898	CP000253.1	1808918	1809361	+	444	688	518	595	333	21	846
gene-SAOUHSC_01899	CP000253.1	1809348	1809791	-	444	371	274	1426	2102	93	306
gene-SAOUHSC_01900	CP000253.1	1810087	1810722	+	636	1260	703	461	287	27	1023
gene-SAOUHSC_01901	CP000253.1	1811162	1811875	-	714	7083	5243	12217	12582	873	2796
gene-SAOUHSC_01902	CP000253.1	1812135	1812437	+	303	43	21	288	243	26	35
gene-SAOUHSC_01903	CP000253.1	1812693	1813058	+	366	48	36	147	197	22	40
gene-SAOUHSC_01904	CP000253.1	1813055	1813408	+	354	117	72	102	141	14	74
gene-SAOUHSC_01905	CP000253.1	1813964	1814788	+	825	244	208	111	106	9	202
gene-SAOUHSC_01906	CP000253.1	1814821	1815429	+	609	51	26	12	3	0	48
gene-SAOUHSC_01907	CP000253.1	1815492	1816325	-	834	1237	1109	2140	2924	1100	576
gene-SAOUHSC_01908	CP000253.1	1816537	1817445	-	909	9538	7693	10521	11654	575	6680
gene-SAOUHSC_01909	CP000253.1	1817570	1818763	-	1194	8941	6882	9224	11336	2794	7156
gene-SAOUHSC_01910	CP000253.1	1819134	1820726	+	1593	38716	39930	32303	38229	5679	24273
gene-SAOUHSC_01911	CP000253.1	1820862	1821347	-	486	654	475	1177	2033	77	554
gene-SAOUHSC_01912	CP000253.1	1821722	1822468	-	747	669	371	185	163	97	372
gene-SAOUHSC_01913	CP000253.1	1822473	1822946	-	474	66	41	52	82	17	46
gene-SAOUHSC_01914	CP000253.1	1823012	1823269	+	258	1199	835	1860	2168	254	792
gene-SAOUHSC_01915	CP000253.1	1823266	1824267	-	1002	887	577	799	787	174	503
gene-SAOUHSC_01916	CP000253.1	1824272	1825750	-	1479	707	507	909	956	293	377
gene-SAOUHSC_01917	CP000253.1	1825909	1826364	-	456	502	317	89	103	4	367
gene-SAOUHSC_01918	CP000253.1	1826667	1827317	+	651	11067	14669	11324	9191	1177	8927
gene-SAOUHSC_01919	CP000253.1	1827398	1828393	+	996	17684	21599	14221	8861	1826	14139
gene-SAOUHSC_01920	CP000253.1	1828469	1829095	+	627	330	291	450	374	25	273
gene-SAOUHSC_01921	CP000253.1	1829136	1829480	+	345	209	155	217	126	6	135
gene-SAOUHSC_01922	CP000253.1	1829578	1830129	+	552	503	312	376	365	33	332
gene-SAOUHSC_01923	CP000253.1	1830347	1830988	-	642	92	53	230	219	20	64
gene-SAOUHSC_01924	CP000253.1	1831102	1831287	-	186	18	6	10	32	1	6
gene-SAOUHSC_01925	CP000253.1	1831289	1831465	-	177	25	24	29	29	35	28
gene-SAOUHSC_01926	CP000253.1	1831476	1831859	-	384	380	313	336	778	167	287
gene-SAOUHSC_01927	CP000253.1	1832051	1832260	-	210	147	121	176	203	14	129
gene-SAOUHSC_01928	CP000253.1	1832463	1832606	-	144	146	147	147	284	7	93
gene-SAOUHSC_01929	CP000253.1	1833027	1833128	+	102	33	20	39	10	3	13
gene-SAOUHSC_01930	CP000253.1	1833476	1833835	-	360	409	240	453	711	55	512
gene-SAOUHSC_01931	CP000253.1	1834373	1838485	-	4113	690	409	1038	1291	217	587
gene-SAOUHSC_01932	CP000253.1	1839335	1840534	-	1200	795	496	1275	1656	429	480
gene-SAOUHSC_01933	CP000253.1	1840527	1842266	-	1740	512	353	1575	1712	602	288
gene-SAOUHSC_01934	CP000253.1	1842247	1842381	-	135	22	6	6	5	3	12
gene-SAOUHSC_01935	CP000253.1	1842446	1843165	-	720	1456	630	242	357	111	626
gene-SAOUHSC_01936	CP000253.1	1843316	1844032	-	717	760	409	159	255	70	323
gene-SAOUHSC_01937	CP000253.1	1844134	1844241	+	108	3	1	4	9	0	5
gene-SAOUHSC_01938	CP000253.1	1844190	1844909	-	720	1164	625	250	471	213	506
gene-SAOUHSC_01939	CP000253.1	1845030	1845749	-	720	1090	679	281	593	142	501
gene-SAOUHSC_01941	CP000253.1	1845807	1846529	-	723	1019	569	358	917	166	495
gene-SAOUHSC_01942	CP000253.1	1846654	1847361	-	708	1083	613	414	764	172	467
gene-SAOUHSC_01943	CP000253.1	1847797	1848015	-	219	22	25	20	20	2	20
gene-SAOUHSC_01944	CP000253.1	1848325	1848891	+	567	880	463	905	686	76	505
gene-SAOUHSC_01945	CP000253.1	1849365	1850063	-	699	673	560	1327	2310	214	524
gene-SAOUHSC_01947	CP000253.1	1850060	1850821	-	762	567	546	1395	1350	595	360
gene-SAOUHSC_01948	CP000253.1	1850818	1851510	-	693	1167	1316	2680	3170	454	784
gene-SAOUHSC_01949	CP000253.1	1851533	1852906	-	1374	993	872	1325	1716	201	584
gene-SAOUHSC_01950	CP000253.1	1852916	1853434	-	519	61	47	44	47	4	48
gene-SAOUHSC_01951	CP000253.1	1853450	1854694	-	1245	260	148	131	205	19	171
gene-SAOUHSC_01952	CP000253.1	1854687	1857680	-	2994	521	347	338	516	24	363
gene-SAOUHSC_01953	CP000253.1	1857745	1857888	-	144	367	241	159	141	6	162
gene-SAOUHSC_01954	CP000253.1	1859010	1859993	-	984	476	328	154	166	26	292
gene-SAOUHSC_01955	CP000253.1	1859995	1860900	-	906	214	160	75	94	8	137
gene-SAOUHSC_01956	CP000253.1	1861729	1862268	+	540	374	269	224	195	9	319
gene-SAOUHSC_01957	CP000253.1	1862281	1863069	+	789	1761	1268	2705	4643	462	1356
gene-SAOUHSC_T00050	CP000253.1	1864312	1864400	-	89	151	120	227	166	156	80
gene-SAOUHSC_T00019	CP000253.1	1864455	1864526	-	72	741	575	537	183	658	436
gene-SAOUHSC_T0009	CP000253.1	1864528	1864602	-	75	311	232	189	37	151	196
gene-SAOUHSC_T00022	CP000253.1	1864617	1864690	-	74	440	372	292	81	159	327
gene-SAOUHSC_T00026	CP000253.1	1864706	1864781	-	76	1262	954	835	475	646	895
gene-SAOUHSC_T00042	CP000253.1	1864795	1864867	-	73	1021	840	945	755	478	793
gene-SAOUHSC_T00012	CP000253.1	1864884	1864959	-	76	153	115	173	93	151	84
gene-SAOUHSC_T00038	CP000253.1	1864981	1865054	-	74	310	265	498	245	546	199
gene-SAOUHSC_01958	CP000253.1	1865526	1866080	-	555	727	688	1499	2121	491	522
gene-SAOUHSC_01959	CP000253.1	1866174	1866401	+	228	12	7	4	8	0	15
gene-SAOUHSC_01960	CP000253.1	1866403	1867803	-	1401	5771	5301	5297	6600	1254	4401
gene-SAOUHSC_01961	CP000253.1	1867827	1868750	-	924	2623	2603	2971	3809	990	1921
gene-SAOUHSC_01962	CP000253.1	1868808	1869845	-	1038	2711	2581	3298	4797	585	2034
gene-SAOUHSC_01963	CP000253.1	1869835	1869945	-	111	0	0	2	1	2	1
gene-SAOUHSC_01964	CP000253.1	1870108	1870611	+	504	3140	2869	13651	18927	689	1668
gene-SAOUHSC_01966	CP000253.1	1870735	1871958	-	1224	2375	1458	4686	5882	750	1516
gene-SAOUHSC_01967	CP000253.1	1871951	1872691	-	741	1130	805	3277	3583	377	545
gene-SAOUHSC_01968	CP000253.1	1872825	1873247	+	423	2618	2212	4431	5369	195	1924
gene-SAOUHSC_01969	CP000253.1	1873389	1873754	+	366	9968	8638	34244	34014	15912	6106
gene-SAOUHSC_01971	CP000253.1	1874487	1875044	+	558	133	101	509	450	42	90
gene-SAOUHSC_01972	CP000253.1	1875249	1876211	+	963	53911	39533	10412	15306	1932	49996
gene-SAOUHSC_01973	CP000253.1	1876332	1877273	-	942	8563	6009	10914	12749	2097	6113
gene-SAOUHSC_01974	CP000253.1	1877270	1880206	-	2937	14118	10831	23363	27614	3626	10723
gene-SAOUHSC_01975	CP000253.1	1880196	1881392	-	1197	3131	2652	10778	12698	1090	2248
gene-SAOUHSC_01976	CP000253.1	1881683	1881781	-	99	52	51	20	24	2	31
gene-SAOUHSC_01977	CP000253.1	1882164	1882508	-	345	8030	6252	10645	11902	846	4905
gene-SAOUHSC_01978	CP000253.1	1882577	1883701	-	1125	3470	2390	3318	3586	287	2492
gene-SAOUHSC_01979	CP000253.1	1883880	1884344	-	465	1532	1163	1111	1185	85	1030
gene-SAOUHSC_01980	CP000253.1	1884700	1885323	-	624	494	371	653	769	57	328
gene-SAOUHSC_01981	CP000253.1	1885345	1886457	-	1113	931	629	1321	1546	125	601
gene-SAOUHSC_01982	CP000253.1	1886620	1887441	+	822	2709	2411	5246	5192	921	1631
gene-SAOUHSC_01983	CP000253.1	1887904	1889289	-	1386	3795	3238	9761	10151	2943	2104
gene-SAOUHSC_01984	CP000253.1	1889485	1889880	-	396	375	298	745	636	46	318
gene-SAOUHSC_01985	CP000253.1	1889999	1890361	+	363	74	34	29	20	7	32
gene-SAOUHSC_01986	CP000253.1	1890657	1890809	-	153	6200	4535	10074	8447	1047	3778
gene-SAOUHSC_01987	CP000253.1	1890834	1891433	-	600	16738	14681	29381	28304	3782	10479
gene-SAOUHSC_01988	CP000253.1	1891592	1892062	-	471	932	815	1137	1539	311	730
gene-SAOUHSC_01989	CP000253.1	1892067	1893209	-	1143	1897	1687	2883	3754	722	1510
gene-SAOUHSC_01990	CP000253.1	1893345	1894073	-	729	1766	1149	600	1415	351	1527
gene-SAOUHSC_01991	CP000253.1	1894060	1895517	-	1458	1914	1376	522	1845	152	1712
gene-SAOUHSC_01992	CP000253.1	1895775	1896836	-	1062	2504	2491	3661	3788	657	2319
gene-SAOUHSC_01993	CP000253.1	1897329	1898531	+	1203	536	362	673	572	27	348
gene-SAOUHSC_T00031	CP000253.1	1898905	1898988	-	84	2922	1856	4283	3208	6913	1540
gene-SAOUHSC_T00023	CP000253.1	1899205	1899279	-	75	4436	2817	1845	1495	1325	3880
gene-SAOUHSC_T00015	CP000253.1	1899287	1899360	-	74	596	481	286	152	125	376
gene-SAOUHSC_T00016	CP000253.1	1899366	1899437	-	72	1708	1191	965	170	351	1060
gene-SAOUHSC_T00027	CP000253.1	1899449	1899521	-	73	2491	2079	1172	346	985	1513
gene-SAOUHSC_T00056	CP000253.1	1899524	1899597	-	74	1351	1372	525	373	500	849
gene-SAOUHSC_T00057	CP000253.1	1899613	1899693	-	81	2036	1725	1489	2726	1039	1689
gene-SAOUHSC_T00054	CP000253.1	1899699	1899774	-	76	1770	1776	508	627	190	1339
gene-SAOUHSC_T00043	CP000253.1	1899782	1899854	-	73	1687	1126	816	510	373	1485
gene-SAOUHSC_A01909	CP000253.1	1899812	1899976	+	165	5	2	1	3	3	1
gene-SAOUHSC_T00013	CP000253.1	1899873	1899948	-	76	397	289	158	104	164	283
gene-SAOUHSC_T00039	CP000253.1	1899958	1900031	-	74	3155	2072	1045	452	1085	1778
gene-SAOUHSC_T00051	CP000253.1	1900046	1900138	-	93	3833	3286	1112	319	497	2605
gene-SAOUHSC_A01910	CP000253.1	1900176	1900424	+	249	17	7	5	2	1	8
gene-SAOUHSC_T00014	CP000253.1	1900177	1900252	-	76	2162	1959	615	413	545	1778
gene-SAOUHSC_T00052	CP000253.1	1900263	1900352	-	90	1228	923	377	94	193	617
gene-SAOUHSC_T00040	CP000253.1	1900362	1900435	-	74	1631	1163	599	323	447	1232
gene-SAOUHSC_T00041	CP000253.1	1900461	1900537	-	77	6901	4417	2472	1779	1662	5579
gene-SAOUHSC_T0002	CP000253.1	1900559	1900634	-	76	936	761	299	213	192	614
gene-SAOUHSC_T00045	CP000253.1	1900652	1900725	-	74	773	511	444	607	340	518
gene-SAOUHSC_T0007	CP000253.1	1900735	1900808	-	74	4229	3538	1975	889	1154	2459
